pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEMH100271,8,0,1995,PANDIT BADAMRAO LAHUJI,Maharashtra,GEORAI,IND,,71362,M,1,5,3,FALSE,FALSE,63.07,40267,35.59,,3,5
AEMH100271,9,0,1999,BADAMRAO LAHURAO PANDIT,Maharashtra,GEORAI,IND,IND,68937,M,1,5,3,FALSE,TRUE,55.38,18665,14.99,,3,5
AEMH100271,10,0,2004,PANDIT BADAMRAO LAHURAO,Maharashtra,GEORAI,NCP,IND,63814,M,2,5,3,FALSE,TRUE,40.33,58570,37.01,49,3,5
AEMH100271,11,0,2009,PANDIT BADAMRAO LAHURAO,Maharashtra,GEORAI,NCP,NCP,100816,M,1,5,3,FALSE,FALSE,46.25,2347,1.08,52,3,5
AEMH100271,12,0,2014,PANDIT BADAMRAO LAHURAO,Maharashtra,GEORAI,NCP,NCP,76383,M,2,5,3,FALSE,TRUE,32.46,69771,29.65,59,3,5
AEMH100481,8,0,1995,NARHIRE KALPANA RAMESH,Maharashtra,KALAMB,SHS,,58171,F,1,3,2,FALSE,FALSE,51.43,25811,22.82,,2,3
AEMH100481,9,0,1999,KALPANA RAMESH NARHIRE,Maharashtra,KALAMB,SHS,SHS,37826,F,1,3,2,FALSE,TRUE,39.45,18694,19.5,,2,3
AEMH100481,12,0,2014,KALPANA RAMESH NARHIRE,Maharashtra,KAIJ,SHS,SHS,8466,F,4,3,2,FALSE,FALSE,3.94,6243,2.9,44,2,3
AEMH100493,8,0,1995,PATIL DNYANESHWAR RAOSAHEB,Maharashtra,PARANDA,SHS,,39424,M,1,3,1,FALSE,FALSE,31.71,5742,4.62,,1,3
AEMH100493,10,0,2004,PATIL DNYANESHWAR RAOSAHEB,Maharashtra,P.ARANDA,SHS,SHS,32754,M,3,3,1,FALSE,FALSE,23.33,29729,21.18,37,1,3
AEMH100493,12,0,2014,PATIL DNYANESHWAR RAOSAHEB,Maharashtra,PARANDA,SHS,SHS,66159,M,2,3,1,FALSE,FALSE,33.56,28835,14.63,47,1,3
AEMH100547,8,0,1995,PATIL BASAVRAJ MADHAVRAO,Maharashtra,OMERGA,INC,,56410,M,2,5,3,FALSE,FALSE,42.55,51671,38.97,,3,5
AEMH100547,9,0,1999,PATIL BASWARAJ MADHAV,Maharashtra,OMERGA,INC,INC,56245,M,1,5,3,FALSE,FALSE,46.87,13013,10.84,,3,5
AEMH100547,10,0,2004,BASAVRAJ MADHAVRAO PATIL,Maharashtra,OMERGA,INC,INC,61848,M,2,5,3,FALSE,TRUE,41.64,48569,32.7,48,3,5
AEMH100547,11,0,2009,BASAWARAJ MADHAVRAO PATIL,Maharashtra,AUSA,INC,INC,84526,M,1,5,3,FALSE,FALSE,50.89,14795,8.91,53,3,5
AEMH100547,12,0,2014,BASAVRAJ MADHAVRAO PATIL,Maharashtra,AUSA,INC,INC,64237,M,1,5,3,FALSE,TRUE,36.72,8858,5.06,58,3,5
AEMH100568,7,0,1990,PATIL SIDRAMAPPA MALAKAPPA,Maharashtra,SOUTH SOLAPUR,IND,,34782,M,2,4,1,FALSE,FALSE,38.22,28780,31.63,,1,4
AEMH100568,8,0,1995,PATIL SIDRAMAPPA MALKAPPA,Maharashtra,AKKALKOT,IND,IND,19937,M,3,4,1,FALSE,FALSE,19.32,6270,6.08,,1,4
AEMH100568,11,0,2009,PATIL SIDRAMAPPA MALKAPPA,Maharashtra,AKKALKOT,BJP,IND,92496,M,1,4,1,FALSE,FALSE,47.26,1385,0.71,68,1,4
AEMH100568,12,0,2014,PATIL SIDRAMAPPA MALAKAPPA,Maharashtra,AKKALKOT,BJP,BJP,79689,M,2,4,1,FALSE,TRUE,37.43,57038,26.79,74,1,4
AEMH100581,8,1,1998,Mhetre Siddharam Satlingappa,Maharashtra,AKKALKOT,INC,,45282,M,1,4,3,FALSE,FALSE,51.05,2828,3.19,,3,4
AEMH100581,9,0,1999,MHETRE SIDDHARAM SATLINGAPPA,Maharashtra,AKKALKOT,INC,INC,40917,M,1,4,3,FALSE,TRUE,43.65,5799,6.19,,3,4
AEMH100581,11,0,2009,SIDDHARAM SATLINGAPPA MHETRE,Maharashtra,AKKALKOT,INC,INC,91111,M,2,4,3,FALSE,FALSE,46.55,87698,44.81,49,3,4
AEMH100581,12,0,2014,SIDDHARAM SATLINGAPPA MHETRE,Maharashtra,AKKALKOT,INC,INC,97333,M,1,4,3,FALSE,FALSE,45.71,17644,8.29,53,3,4
AEMH100671,8,0,1995,KHANDARE UTTAMPRAKASH BABURAO,Maharashtra,NORTH SOLAPUR,SHS,,74951,M,1,5,3,FALSE,FALSE,43.69,12496,7.28,,3,5
AEMH100671,9,0,1999,KHANDARE UTTAMPRAKASH BABURAO,Maharashtra,NORTH SOLAPUR,SHS,SHS,63274,M,1,5,3,FALSE,TRUE,42.66,27376,18.46,,3,5
AEMH100671,10,0,2004,KHANDARE UTTAMPRAKASH BABURAO,Maharashtra,NORTH SOLAPUR,SHS,SHS,78252,M,1,5,3,FALSE,TRUE,46.81,22266,13.32,47,3,5
AEMH100671,11,0,2009,KHANDHARE UTTAMPRAKASH BABURAO,Maharashtra,MOHOL,SHS,SHS,9666,M,3,5,3,FALSE,TRUE,6.24,5310,3.43,51,3,5
AEMH100671,12,0,2014,KHANDARE UTTAMPRAKASH BABURAO,Maharashtra,SOLAPUR CITY NORTH,SHS,SHS,9028,M,5,5,3,FALSE,FALSE,5.89,1147,0.75,56,3,5
AEMH100714,8,0,1995,SHINDE BABANRAO VITHALRAO,Maharashtra,MADHA,IND,,48896,M,1,5,5,FALSE,FALSE,37.47,20310,15.57,,5,5
AEMH100714,9,0,1999,SHINDE BABANRAO VITTHALRAO,Maharashtra,MADHA,NCP,IND,59997,M,1,5,5,FALSE,TRUE,54.37,35589,32.25,,5,5
AEMH100714,10,0,2004,SHINDE BABANRAO VITHALRAO,Maharashtra,MADHA,NCP,NCP,92851,M,1,5,5,FALSE,TRUE,61.13,42745,28.14,52,5,5
AEMH100714,11,0,2009,SHINDE BABANRAO VITTHALRAO,Maharashtra,MADHA,NCP,NCP,110224,M,1,5,5,FALSE,TRUE,61.26,63169,35.11,59,5,5
AEMH100714,12,0,2014,SHINDE BABANRAO VITTHALRAO,Maharashtra,MADHA,NCP,NCP,97803,M,1,5,5,FALSE,TRUE,43.82,35778,16.03,63,5,5
AEMH100804,8,0,1995,KARDILE SHIVAJI BHANUDAS,Maharashtra,AHMEDNAGAR NORTH,IND,,62552,M,1,5,5,FALSE,FALSE,41.33,26714,17.65,,5,5
AEMH100804,9,0,1999,KARDILE SHIVAJI BHANUDAS,Maharashtra,AHMEDNAGAR NORTH,IND,IND,63576,M,1,5,5,FALSE,TRUE,44.05,14014,9.71,,5,5
AEMH100804,10,0,2004,KARDILE SHIVAJI BHANUDAS,Maharashtra,AHMEDNAGAR NORTH,NCP,IND,76436,M,1,5,5,FALSE,TRUE,42.49,31845,17.7,46,5,5
AEMH100804,11,0,2009,KARDILE SHIVAJI BHANUDAS,Maharashtra,RAHURI,BJP,NCP,57380,M,1,5,5,TRUE,TRUE,33.55,8333,4.87,51,5,5
AEMH100804,12,0,2014,KARDILE SHIVAJI BHANUDAS,Maharashtra,RAHURI,BJP,BJP,91454,M,1,5,5,FALSE,TRUE,47.09,25676,13.22,56,5,5
AEMH100885,8,0,1995,VIKHE RADHKRISHNA EKNATH RAO,Maharashtra,SHIRDI,INC,,65516,M,1,6,5,FALSE,FALSE,60.2,30461,27.99,,5,5
AEMH100885,8,1,1997,Vikhe Radhakrishna Eknathrao,Maharashtra,SHIRDI,SHS,INC,58557,M,1,6,5,TRUE,TRUE,56.21,13989,13.43,,5,5
AEMH100885,9,0,1999,RADHAKHRUSHNA EKNATHRAO VIKHE,Maharashtra,SHIRDI,SHS,SHS,50799,M,1,6,5,FALSE,TRUE,48.7,13400,12.85,,5,5
AEMH100885,10,0,2004,VIKHE PATIL RADHAKRISHNA EKNATH RAO,Maharashtra,SHIRDI,INC,SHS,95204,M,1,6,5,TRUE,TRUE,79.71,70967,59.42,46,5,5
AEMH100885,11,0,2009,PATIL VIKHE RADHAKRISHNA EKNATHRAO,Maharashtra,SHIRDI,INC,INC,80301,M,1,6,5,FALSE,TRUE,52.72,13309,8.74,51,5,5
AEMH100885,12,0,2014,RADHAKRISHNA EKNATHRAO VIKHE PATIL,Maharashtra,SHIRDI,INC,INC,121459,M,1,6,5,FALSE,TRUE,63.11,74662,38.79,55,5,5
AEMH100959,7,0,1990,BHANGARE ASHOK YASHWANT,Maharashtra,NAGAR-AKOLA,JD,,34539,M,2,6,0,FALSE,FALSE,34.35,30607,30.44,,,6
AEMH100959,8,0,1995,BHANGARE ASHOK YASHWANT,Maharashtra,NAGAR-AKOLA,IND,JD,44726,M,2,6,0,FALSE,FALSE,31.55,38174,26.93,,,6
AEMH100959,9,0,1999,BHANGARE ASHOK YASHWANTRAO,Maharashtra,NAGAR-AKOLA,INC,IND,43107,M,2,6,0,FALSE,FALSE,37.99,18935,16.69,,,6
AEMH100959,10,0,2004,ASHOK YASHWANT BHANGARE,Maharashtra,NAGAR-AKOLA,SHS,INC,68485,M,2,6,0,TRUE,FALSE,44.77,63421,41.46,40,,6
AEMH100959,11,0,2009,ASHOK YASHWANT BHANGRE,Maharashtra,AKOLE,IND,SHS,17016,M,3,6,0,FALSE,FALSE,12.4,9561,6.97,45,,6
AEMH100959,12,0,2014,ASHOK YASHWANT BHANGARE,Maharashtra,AKOLE,BJP,IND,27446,M,3,6,0,FALSE,FALSE,17.04,15585,9.68,50,,6
AEMH100968,8,0,1995,FULAWADE GANPAT RAKHAMA,Maharashtra,JUNNAR,IND,,26984,M,3,2,0,FALSE,FALSE,19.56,21366,15.49,,,2
AEMH100968,12,0,2014,GANPAT RAKHMAJI PHULAWADE,Maharashtra,JUNNAR,INC,IND,4664,M,7,2,0,FALSE,FALSE,2.37,2908,1.48,61,,2
AEMH101183,8,0,1995,PACHARNE BABURAO KASHINATH,Maharashtra,SHIRUR,IND,,36219,M,2,5,2,FALSE,FALSE,30.21,15988,13.34,,2,5
AEMH101183,9,0,1999,PACHRNE BABURAO KASHINATH,Maharashtra,SHIRUR,INC,IND,33930,M,2,5,2,FALSE,FALSE,33.43,9343,9.21,,2,5
AEMH101183,10,0,2004,BABURAO KASHINATH PACHARNE,Maharashtra,SHIRUR,BJP,INC,70601,M,1,5,2,TRUE,FALSE,49.12,9560,6.65,52,2,5
AEMH101183,11,0,2009,BABURAO KASHINATH PACHARNE,Maharashtra,SHIRUR,IND,BJP,46369,M,2,5,2,FALSE,TRUE,25.3,8373,4.57,57,2,5
AEMH101183,12,0,2014,PACHARNE BABURAO KASHINATH,Maharashtra,SHIRUR,BJP,IND,92579,M,1,5,2,FALSE,FALSE,42.82,10941,5.06,63,2,5
AEMH101203,8,0,1995,PATIL HARSHWADHAN SHAHATI RAO,Maharashtra,INDAPUR,IND,,59125,M,1,5,4,FALSE,FALSE,39.1,11176,7.39,,4,5
AEMH101203,9,0,1999,PATIL HARSHWARDHAN SHAHAJIRAO,Maharashtra,INDAPUR,IND,IND,64840,M,1,5,4,FALSE,TRUE,49.73,26942,20.66,,4,5
AEMH101203,10,0,2004,PATIL HARSHVARDHAN SHAHAJIRAO,Maharashtra,INDAPUR,IND,IND,94409,M,1,5,4,FALSE,TRUE,55.51,24573,14.45,41,4,5
AEMH101203,11,0,2009,PATIL HARSHAVARDHAN SHAHAJIRAO,Maharashtra,INDAPUR,INC,IND,92729,M,1,5,4,FALSE,TRUE,48.63,7960,4.17,46,4,5
AEMH101203,12,0,2014,PATIL HARSHWARDHAN SHAHAJIRAO,Maharashtra,INDAPUR,INC,INC,94227,M,2,5,4,FALSE,TRUE,43.22,89967,41.26,51,4,5
AEMH101210,8,0,1995,PAWAR AJIT ANANTRAO,Maharashtra,BARAMATI,INC,,91493,M,1,5,5,FALSE,FALSE,71.91,77335,60.78,,5,5
AEMH101210,9,0,1999,AJIT ANANTRAO PAWAR,Maharashtra,BARAMATI,NCP,INC,86507,M,1,5,5,TRUE,TRUE,69.72,50366,40.59,,5,5
AEMH101210,10,0,2004,AJIT ANANTRAO PAWAR,Maharashtra,BARAMATI,NCP,NCP,96302,M,1,5,5,FALSE,TRUE,69.07,66157,47.45,45,5,5
AEMH101210,11,0,2009,AJIT ANANTRAO PAWAR,Maharashtra,BARAMATI,NCP,NCP,128544,M,1,5,5,FALSE,TRUE,68.26,102797,54.58,50,5,5
AEMH101210,12,0,2014,AJIT ANANTRAO PAWAR,Maharashtra,BARAMATI,NCP,NCP,150588,M,1,5,5,FALSE,TRUE,65.98,89791,39.34,55,5,5
AEMH101275,8,0,1995,BHOSALE MADANRAO PRATAPRAO,Maharashtra,WAI,INC,,41103,M,2,5,1,FALSE,FALSE,36.02,29452,25.81,,1,5
AEMH101275,9,0,1999,MADAN PRATAPRAO BHOSALE,Maharashtra,WAI,INC,INC,41326,M,2,5,1,FALSE,FALSE,40.01,22807,22.08,,1,5
AEMH101275,10,0,2004,MADAN PRATAPRAO BHOSALE,Maharashtra,WAI,IND,INC,68660,M,1,5,1,FALSE,FALSE,53.69,18265,14.28,49,1,5
AEMH101275,11,0,2009,BHOSALE MADAN PRATAPRAO,Maharashtra,WAI,INC,IND,59062,M,2,5,1,FALSE,TRUE,29.73,23610,11.88,50,1,5
AEMH101275,12,0,2014,BHOSALE MADAN PRATAPRAO,Maharashtra,WAI,INC,INC,62516,M,2,5,1,FALSE,FALSE,28.63,37261,17.06,60,1,5
AEMH101318,8,0,1995,DESAI SHAMBURAJ SHIVAJIRAO,Maharashtra,PATAN,IND,,58663,M,2,5,2,FALSE,FALSE,49.23,57870,48.57,,2,5
AEMH101318,9,0,1999,DESAI SHAMBHURAJ SHIVAJIRAO,Maharashtra,PATAN,SHS,IND,50773,M,2,5,2,FALSE,FALSE,46.67,46616,42.84,,2,5
AEMH101318,10,0,2004,DESAI SHAMBHURAJ SHIVAJIRAO,Maharashtra,PATAN,SHS,SHS,72214,M,1,5,2,FALSE,FALSE,50.88,5851,4.12,36,2,5
AEMH101318,11,0,2009,DESAI SHAMBHURAJ SHIVAJIRAO,Maharashtra,PATAN,SHS,SHS,87337,M,2,5,2,FALSE,TRUE,47.83,85276,46.7,44,2,5
AEMH101318,12,0,2014,DESAI SHAMBHURAJ SHIVAJIRAO,Maharashtra,PATAN,SHS,SHS,104419,M,1,5,2,FALSE,FALSE,50.54,18824,9.11,48,2,5
AEMH101378,8,0,1995,PATIL MADAN VISHWANATH,Maharashtra,SANGLI,IND,,27064,M,3,4,1,FALSE,FALSE,19.29,13422,9.57,,1,4
AEMH101378,10,0,2004,PATIL MADAN VISHWANATH,Maharashtra,SANGLI,IND,IND,66563,M,1,4,1,FALSE,FALSE,45.55,26767,18.32,44,1,4
AEMH101378,11,0,2009,MADAN VISHWANATH PATIL,Maharashtra,SANGLI,INC,IND,66240,M,2,4,1,FALSE,TRUE,38.79,59457,34.82,48,1,4
AEMH101378,12,0,2014,MADAN VISHWANATH PATIL,Maharashtra,SANGLI,INC,INC,66040,M,2,4,1,FALSE,FALSE,33.79,31405,16.07,53,1,4
AEMH101551,7,0,1990,GHATAGE SANJAY ANANDARAO,Maharashtra,KAGAL,JD,,51596,M,2,6,1,FALSE,FALSE,46.66,50811,45.95,,1,6
AEMH101551,8,1,1998,Ghatage Sanjay Anandrao,Maharashtra,KAGAL,SHS,JD,67472,M,1,6,1,TRUE,FALSE,52.43,6766,5.26,,1,6
AEMH101551,9,0,1999,GHATAGE SANJAY ANANDRAO,Maharashtra,KAGAL,INC,SHS,64729,M,2,6,1,TRUE,TRUE,47.96,62443,46.27,,1,6
AEMH101551,10,0,2004,GHATGE SANJAY ANANDRAO,Maharashtra,KAGAL,SHS,INC,78408,M,2,6,1,TRUE,FALSE,48.34,76743,47.32,51,1,6
AEMH101551,11,0,2009,GHATAGE SANJAY ANANDRAO,Maharashtra,KAGAL,SWP,SHS,57271,M,3,6,1,TRUE,FALSE,25.3,55039,24.32,56,1,6
AEMH101551,12,0,2014,GHATAGE SANJAY ANANDRAO,Maharashtra,KAGAL,SHS,SWP,117692,M,2,6,1,TRUE,FALSE,46.8,112171,44.61,61,1,6
AEMH101577,7,0,1990,NARAYAN TATU RANE,Maharashtra,MALVAN,SHS,,31466,M,1,8,5,FALSE,FALSE,39.26,7415,9.25,,5,6
AEMH101577,8,0,1995,RANE NARAYAN TATU,Maharashtra,MALVAN,SHS,SHS,56101,M,1,8,5,FALSE,TRUE,57.22,21767,22.2,,5,6
AEMH101577,9,0,1999,NARAYAN TATU RANE,Maharashtra,MALVAN,SHS,SHS,41028,M,1,8,5,FALSE,TRUE,61.73,27310,41.09,,5,6
AEMH101577,10,0,2004,RANE NARAYAN TATU,Maharashtra,ALVAN,SHS,SHS,63784,M,1,8,5,FALSE,TRUE,65.88,34145,35.27,52,5,6
AEMH101577,10,1,2005,Rane Narayan Tatu,Maharashtra,Malwan,INC,SHS,78616,M,1,8,5,TRUE,TRUE,83.76,63372,67.52,,5,6
AEMH101577,11,0,2009,NARAYAN TATU RANE,Maharashtra,KUDAL,INC,INC,71921,M,1,8,5,FALSE,TRUE,57.78,24255,19.49,57,5,6
AEMH101577,12,0,2014,NARAYAN TATU RANE,Maharashtra,KUDAL,INC,INC,60206,M,2,8,5,FALSE,TRUE,42.68,55387,39.26,62,5,6
AEMH101577,12,1,2015,Narayan Tatu Rane,Maharashtra,VANDRE EAST,IND,INC,33703,"",2,8,5,FALSE,FALSE,32.96,18653,18.24,,5,6
AEMH101605,7,0,1990,SHRIDHAR D. NATU,Maharashtra,GUHAGAR,BJP,,48116,M,1,6,4,FALSE,FALSE,55.1,11400,13.05,,4,6
AEMH101605,8,0,1995,DR. NATU VINAY SHRIDHAR,Maharashtra,GUHAGAR,BJP,BJP,57789,M,1,6,4,FALSE,TRUE,58.63,37412,37.96,,4,6
AEMH101605,9,0,1999,DR NATU VINAY SHRIDHAR,Maharashtra,GUHAGAR,BJP,BJP,38861,M,1,6,4,FALSE,TRUE,49.41,13735,17.46,,4,6
AEMH101605,10,0,2004,DR NATU VINAY SHRIDHAR,Maharashtra,GUHAGAR,BJP,BJP,59119,M,1,6,4,FALSE,TRUE,58.77,28183,28.02,40,4,6
AEMH101605,11,0,2009,DR. VINAY SHRIDHAR NATU,Maharashtra,GUHAGAR,IND,BJP,29606,M,3,6,4,FALSE,TRUE,20.83,22746,16.01,45,4,6
AEMH101605,12,0,2014,DR. NATU VINAY SHRIDHAR,Maharashtra,GUHAGAR,BJP,IND,39761,M,2,6,4,FALSE,FALSE,26.15,7678,5.05,50,4,6
AEMH101685,7,0,1990,PATEL BASHIR MUSA,Maharashtra,UMARKHADI,MUL,,34886,M,1,6,4,FALSE,FALSE,48.92,12325,17.28,,4,6
AEMH101685,8,0,1995,PATEL BASHIR MOOSA,Maharashtra,UMARKHADI,SP,MUL,20950,M,1,6,4,TRUE,TRUE,34.1,1606,2.61,,4,6
AEMH101685,9,0,1999,PATEL BASHIR MOOSA,Maharashtra,UMARKHADI,SP,SP,17980,M,1,6,4,FALSE,TRUE,38.58,1788,3.84,,4,6
AEMH101685,10,0,2004,PATEL BASHIR MOOSA,Maharashtra,UMARKHADI,NCP,SP,25180,M,1,6,4,TRUE,TRUE,61.05,16413,39.79,52,4,6
AEMH101685,11,0,2009,BASHIR MOOSA PATEL,Maharashtra,MUMBA DEVI,SP,NCP,19936,M,3,6,4,TRUE,TRUE,20.62,18671,19.31,57,4,6
AEMH101685,12,0,2014,PATEL BASHIR MUSA,Maharashtra,COLABA,NCP,SP,5966,M,4,6,4,TRUE,FALSE,5.09,513,0.44,62,4,6
AEMH101794,7,0,1990,KALIDAS N. KOLAMBKAR,Maharashtra,NAIGAUM,SHS,,44415,M,1,7,6,FALSE,FALSE,48.49,6978,7.62,,6,6
AEMH101794,8,0,1995,KALIDAS NILKANTH KOLAMBKAR,Maharashtra,NAIGAUM,SHS,SHS,57383,M,1,7,6,FALSE,TRUE,60.25,31435,33.01,,6,6
AEMH101794,9,0,1999,KOLAMBKAR KALIDAS NILKANTH,Maharashtra,NAIGAUM,SHS,SHS,44733,M,1,7,6,FALSE,TRUE,61.61,31430,43.29,,6,6
AEMH101794,10,0,2004,KOLAMBKAR KALIDAS NILKANTH,Maharashtra,NAIGAUM,SHS,SHS,46353,M,1,7,6,FALSE,TRUE,56.66,21858,26.72,51,6,6
AEMH101794,10,1,2006,Kalidas Nilkanth Kolambkar,Maharashtra,Naigaon,INC,SHS,44694,M,1,7,6,TRUE,TRUE,59.56,22411,29.87,,6,6
AEMH101794,11,0,2009,KALIDAS NILKANTH KOLAMBKAR,Maharashtra,WADALA,INC,INC,55795,M,1,7,6,FALSE,TRUE,49.7,30030,26.75,56,6,6
AEMH101794,12,0,2014,KALIDAS NILKANTH KOLAMBKAR,Maharashtra,WADALA,INC,INC,38540,M,1,7,6,FALSE,TRUE,31.88,800,0.66,61,6,6
AEMH101916,7,0,1990,SUBHASH DESAI,Maharashtra,GOREGAON,SHS,,47021,M,1,4,3,FALSE,FALSE,41.39,595,0.52,,3,4
AEMH101916,10,0,2004,SUBHASH DESAI,Maharashtra,GOREGAON,SHS,SHS,66050,M,1,4,3,FALSE,FALSE,50.04,9139,6.92,62,3,4
AEMH101916,11,0,2009,SUBHASH DESAI,Maharashtra,GOREGAON,SHS,SHS,69117,M,1,4,3,FALSE,TRUE,47.44,24815,17.03,67,3,4
AEMH101916,12,0,2014,SUBHASH DESAI,Maharashtra,GOREGAON,SHS,SHS,58873,M,2,4,3,FALSE,TRUE,35.95,40459,24.7,72,3,4
AEMH102139,7,0,1990,THAKUR HITENDRA VISHNU,Maharashtra,VASAI,INC,,92958,M,1,4,4,FALSE,FALSE,59.9,46468,29.94,,4,4
AEMH102139,9,0,1999,HITENDRA VISHNU THAKUR,Maharashtra,VASAI,IND,INC,85352,M,1,4,4,FALSE,FALSE,56.42,50428,33.33,,4,4
AEMH102139,10,0,2004,HITENDRA VISHNU THAKUR,Maharashtra,VASAI,IND,IND,161718,M,1,4,4,FALSE,TRUE,60.4,67917,25.37,43,4,4
AEMH102139,12,0,2014,HITENDRA VISHNU THAKUR,Maharashtra,VASAI,BVA,IND,97291,M,1,4,4,FALSE,FALSE,51.04,31896,16.73,53,4,4
